말할 수 없는 비밀,"['멜로/애정/로맨스', '판타지', '드라마']",9.26,38031,https://movie-phinf.pstatic.net//20150401_175/14278553671933quzs_JPEG/movie_image.jpg?type=m210
바람,"['드라마', '액션', '가족']",9.26,9186,https://movie-phinf.pstatic.net//20111223_242/1324597990008Nj67F_JPEG/movie_image.jpg?type=m210
교회오빠,['다큐멘터리'],9.26,1521,https://movie-phinf.pstatic.net//20190327_111/15536621391952t7K8_JPEG/movie_image.jpg?type=m210
더 코브: 슬픈 돌고래의 진실,['다큐멘터리'],9.26,1596,https://movie-phinf.pstatic.net//20111223_149/1324594571372cfQMs_JPEG/movie_image.jpg?type=m210
공동경비구역 JSA,"['드라마', '전쟁', '코미디', '미스터리']",9.26,2492,https://movie-phinf.pstatic.net//20111223_32/1324577751718PR2XX_JPEG/movie_image.jpg?type=m210
브레이브하트,"['액션', '드라마', '전쟁']",9.26,2276,https://movie-phinf.pstatic.net//20111223_36/1324634876338S6xxQ_JPEG/movie_image.jpg?type=m210
도가니,['드라마'],9.26,10216,https://movie-phinf.pstatic.net//20111223_256/1324646334244okQ2O_JPEG/movie_image.jpg?type=m210
마이클 잭슨의 디스 이즈 잇,['다큐멘터리'],9.26,2100,https://movie-phinf.pstatic.net//20111223_149/1324592649161HV1ry_JPEG/movie_image.jpg?type=m210
온리 더 브레이브,['드라마'],9.26,1017,https://movie-phinf.pstatic.net//20180219_45/1519027643063p4Gju_JPEG/movie_image.jpg?type=m210
코코,"['애니메이션', '모험', '코미디']",9.26,15365,https://movie-phinf.pstatic.net//20171222_56/1513906341368blx3Q_JPEG/movie_image.jpg?type=m210
오페라의 유령 : 25주년 특별 공연,['공연실황'],9.26,474,https://movie-phinf.pstatic.net//20111224_80/1324654980579w1EP6_JPEG/movie_image.jpg?type=m210
이웃집 토토로,"['애니메이션', '가족', '판타지']",9.26,2933,https://movie-phinf.pstatic.net//20190507_131/1557194421303SpmS0_JPEG/movie_image.jpg?type=m210
또 하나의 약속,['드라마'],9.26,5900,https://movie-phinf.pstatic.net//20140106_7/1388972549520fQhce_JPEG/movie_image.jpg?type=m210
터미네이터,"['SF', '액션', '스릴러']",9.26,1434,https://movie-phinf.pstatic.net//20111222_137/1324507399293UsKfI_JPEG/movie_image.jpg?type=m210
쥬만지,"['모험', '판타지', '가족', '액션', '코미디']",9.26,1476,https://movie-phinf.pstatic.net//20111223_209/1324569135466HoEsQ_JPEG/movie_image.jpg?type=m210
"나, 다니엘 블레이크",['드라마'],9.26,2002,https://movie-phinf.pstatic.net//20161117_246/1479344102925C9Ens_JPEG/movie_image.jpg?type=m210
